ASV	Class	Core	Relative_Abundance	Ash	Charred_Org_C	Mineral	Control_Mineral
81eb26d86a66d1548aed6db66f0fe63b	Gammaproteobacteria	None	0.000587102	0	100	0	0
a2f70d8ba4df5dbe51dfe9c988833536	Alphaproteobacteria	None	3.56E-06	0	100	0	0
933e8f8d84ef53812e7028ee362f0824	Alphaproteobacteria	None	9.96E-06	0	0	0	100
b9a0bd77447fab47ac0086c1f92c89fa	Blastocatellia	None	2.85E-06	0	0	0	100
aafe8a52a8732830b5eeaf577302573e	Gammaproteobacteria	None	1.28E-05	38.88888889	61.11111111	0	0
6d2cb3e11bb8393e938852aa72a7aad4	Blastocatellia	None	4.27E-06	0	100	0	0
254b17b0e2892d1dd2ffa58d150494c3	Alphaproteobacteria	None	3.27E-05	100	0	0	0
f29037d23b3abc55a86ac6f17dbaa038	Bacteroidia	None	0.000557925	0	48.97959184	51.02040816	0
de822b71801f7e9be09e7659f18a8525	Blastocatellia	None	1.21E-05	0	0	0	100
0bcd8bbf6a1a6756113e0082077ba50c	Verrucomicrobiae	None	5.05E-05	0	0	0	100
46a35b8c516660e643a525e152705e45	Alphaproteobacteria	None	3.56E-06	0	0	0	100
78faaf0a2959c32408ba2479469c825b	Bacteroidia	None	1.85E-05	0	100	0	0
9bf2899c88f909930de3540a930ca16d	Bacteroidia	None	3.56E-06	0	0	100	0
26291da3f5b6de1b6492ba3476aaee40	Actinobacteria	None	3.56E-06	0	0	0	100
ef554bcb782dc301fdcc323470750370	Alphaproteobacteria	None	0.000110304	0	0	0	100
fdc001a48e455fc0d4f95d0f36c5012e	Alphaproteobacteria	None	5.69E-06	0	0	100	0
b5e2c5c82572eb77e1c49999ad3891e9	Gammaproteobacteria	None	0.000101053	0	0	100	0
6b7af6a8a0687ddf7aa4a6069c342cf3	Verrucomicrobiae	None	0.000757895	85.35211268	13.89671362	0.751173709	0
27e8df1ca6ca96ea9bf46fb5aabb4839	Bacteroidia	None	5.69E-06	0	100	0	0
1cc76166f32e0f677346d765629ee414	Bacteroidia	None	0.000145886	0	0	64.3902439	35.6097561
a7828f3fea9d17798ba195f858791f4b	Bacteroidia	None	4.98E-06	0	100	0	0
08246da8ff60929e5404fc7128d93f05	Alphaproteobacteria	None	4.41E-05	0	0	0	100
3ba2ee6173557c3242af0014b6a472c9	Verrucomicrobiae	None	7.12E-06	0	0	0	100
524dceb0403e78e48cd1516281f9920c	Actinobacteria	None	0.000104611	0	37.41496599	62.58503401	0
8dee077aafb4f06febe0c33a69374f8d	Alphaproteobacteria	None	8.54E-06	100	0	0	0
9adbff498090db13b6a6cefa4961e7dd	Planctomycetes	None	4.98E-06	0	0	0	100
53f498b24abc649f715e754d66867177	Verrucomicrobiae	None	1.64E-05	0	0	0	100
02b9a7632c0e11c9cc3810222ac15e35	Planctomycetes	None	2.85E-06	0	0	0	100
bac1f5ad13c31a43b4ba38e01ff5ab6d	Bacilli	None	2.63E-05	0	100	0	0
3c15444198f716cd3bc73df3e81a5e8a	Verrucomicrobiae	None	1.42E-06	0	0	100	0
d0ffd59a1821b6e24076c366b57848eb	Bacteroidia	None	6.97E-05	0	75.51020408	24.48979592	0
cfe1027d8d50aa556dd62d0b27724b7d	Gammaproteobacteria	None	3.56E-06	0	0	0	100
97ff017a1c848b1aea8c95f53f48dfeb	Planctomycetes	None	7.12E-06	0	0	0	100
5274c997b8924c3f119f54c5b47ae0d8	Alphaproteobacteria	None	1.07E-05	0	0	0	100
96b439ae50caea8d09730c28a828efc6	Gammaproteobacteria	None	0.000231283	0	0	93.53846154	6.461538462
280028b29fb419437965534fb8269b4a	Bacteroidia	None	1.21E-05	0	0	100	0
135c948644a3cd7b6ff3f556e147704d	Alphaproteobacteria	None	3.56E-06	0	0	0	100
2d58925b9ff83bcf46184a71d46bcc5c	Bacilli	None	0.000451891	3.622047244	81.57480315	14.80314961	0
10e6c6f523c8bf11f2ebf8905384e479	Actinobacteria	None	0.000250497	100	0	0	0
154d85d675b18050f11f2727bcfb2a52	Alphaproteobacteria	None	4.98E-06	0	0	100	0
72714f4aab9ff40a06431d4dbd88859c	Actinobacteria	None	2.13E-06	0	0	100	0
8dbb745414b3ed88a0db2ee2aa1762dd	Planctomycetes	None	1.35E-05	0	0	0	100
e3c7116bb513fb6c57989c8f18bdec3c	Bacteroidia	None	2.85E-06	100	0	0	0
6ce84e0d4db8cde25b16420f25649293	Bacteroidia	None	5.05E-05	100	0	0	0
395d7e4b3d8dc6844fb3c3741b36ba19	Bacteroidia	None	0.000338028	0	45.68421053	54.31578947	0
819e6f93b8919b8d95d64e8e5164f42c	Verrucomicrobiae	None	3.56E-06	0	0	100	0
65107251d39d77a83fcc1a1d1f0efd09	Bacilli	None	0.000320238	0	0	100	0
7fa74fa9e5b6528bfaab34f5e8e04d5e	Bacteroidia	None	0.000191431	95.91078067	4.089219331	0	0
4fd5ca0966cbc99179cba24d9c8f1523	Gammaproteobacteria	None	2.85E-06	0	100	0	0
087602c8e575d59bf86bd50c0e953181	Bacteroidia	None	1.42E-05	0	0	100	0
5a0c2a3fa9db6f8b10e869b5237dc74e	Planctomycetes	None	2.85E-06	0	100	0	0
52a9beeaa98f3a7ecc25ddebba4a7b6d	Verrucomicrobiae	None	1.42E-05	0	0	0	100
93da9bd2d22e2927a31752b81c2c5a86	Actinobacteria	None	7.12E-06	0	0	100	0
6c4615f252677b1784e22fdc5645921d	Bacteroidia	None	6.40E-05	0	0	0	100
2ee22308e5980da2c8e7f85299febd4b	Gammaproteobacteria	None	2.28E-05	0	0	100	0
1ede5512e745ffef8f72e31e85be6b03	Planctomycetes	None	6.40E-06	0	0	0	100
086761965b47dd9440245a025356c6fe	Alphaproteobacteria	None	4.27E-06	0	0	100	0
d1adadb385ef4ce5075a4d4898ab00a6	Gammaproteobacteria	None	2.85E-06	0	0	0	100
2a78e5c89ed6f6767ced046772521795	Blastocatellia	None	8.68E-05	0	0	0	100
58e1986d6ed9177ec034b5f415b6d51d	Actinobacteria	None	1.28E-05	0	0	0	100
52df4ba6f2de0752d966de5a3de05c86	Bacteroidia	None	0.000615568	0	90.63583815	9.36416185	0
520bbcb3041e3db3f582ad33b88ccf96	Bacteroidia	None	0.000684597	0	77.54677755	22.45322245	0
8612a638846acf832935cb932a1f0398	Bacteroidia	None	3.34E-05	0	0	100	0
2d25f49460f5e18bc82f3ddd8ed2b668	Actinobacteria	None	9.25E-06	0	0	100	0
5f654f16f99a81b5cba14a6fc4fb2eb8	Gammaproteobacteria	None	6.40E-06	100	0	0	0
a60e7400c19a2689dcc0b9dff7a65945	Acidimicrobiia	None	4.27E-06	100	0	0	0
92a1974ecfe521d3900293ef99f4ec39	Gammaproteobacteria	None	2.85E-06	0	100	0	0
239d3f771b0956f89b80b1e9b4ae8d69	Actinobacteria	None	9.25E-06	0	0	0	100
ec820acbd9dde3138d5244292ec00d8d	Verrucomicrobiae	None	0.000652573	0	59.76008724	40.23991276	0
5fda9e60ff4e88a864d8ca059bae4931	Planctomycetes	None	9.96E-06	0	0	0	100
3fa353c18140874e7a4840c591ed6392	Bacteroidia	None	3.56E-05	0	0	62	38
62e498da7f7db282011a6aa2c090822e	Alphaproteobacteria	None	1.07E-05	0	100	0	0
470569d2110dae440abc593267deb475	Bacteroidia	None	2.70E-05	0	57.89473684	42.10526316	0
c8e98e2c223d3900eefaf1f51b5cd5f9	Actinobacteria	None	0.000119555	0	14.88095238	0	85.11904762
3e48e0145874b059eb27720e77a2bca9	Verrucomicrobiae	None	2.13E-06	0	0	0	100
ea61b21f8c6a21043caace0b27ee9838	Bacteroidia	None	7.83E-06	0	0	0	100
e20f71160f60f53b970b65905dff6427	Blastocatellia	None	2.85E-06	0	0	0	100
d83c3003ae092a6c9cf9f96615b74bfa	Bacteroidia	None	0.00016937	0	0	100	0
764decaf076eeceee09b2966770573a8	Bacilli	None	3.91E-05	0	0	100	0
8dbc7a78a606f5f7a8173e12ce6d3664	Actinobacteria	None	1.42E-05	0	0	0	100
dac3bb97991ea2c53dc1ae7fa034b641	Actinobacteria	None	7.12E-06	0	0	0	100
7201ccafc5449a7e183cb12ec4baab62	Alphaproteobacteria	None	2.56E-05	100	0	0	0
b8f64099026ffffde7cd2c6aa4642240	Gammaproteobacteria	None	0.000434811	5.237315876	19.47626841	75.28641571	0
284c506d6a39ac0fd6464da973bcd0c0	Alphaproteobacteria	None	7.26E-05	0	0	0	100
6e6c338063e648d57d60f70a03ac11c9	Bacteroidia	None	7.61E-05	0	100	0	0
c74f14b1aa0c09165dfbf5558f113a27	Planctomycetes	None	4.06E-05	0	0	0	100
a30a1d30b56e91bb1ac2b812f75ffefa	Acidimicrobiia	None	2.85E-06	0	0	100	0
0161405a1a4736e97ecfab50538a5442	Verrucomicrobiae	None	4.27E-06	0	0	100	0
900f408a73289f5db4eb1f0f0086fb3f	Alphaproteobacteria	None	0.000172928	0	0	100	0
6db823361d09096cd9e30c50d40dd47d	Verrucomicrobiae	None	2.13E-06	0	0	0	100
5777cbb09393263fa8798981d0ab4d64	Alphaproteobacteria	None	6.05E-05	0	22.35294118	77.64705882	0
5f869e2f622fef4875920b20872e0a41	Bacteroidia	None	0.008736791	0	41.31302435	58.68697565	0
830fd168646a1440c27174da12ba114d	Alphaproteobacteria	None	7.83E-06	0	0	100	0
c781f8ad57ed1376d6b475b452174658	Alphaproteobacteria	None	4.55E-05	100	0	0	0
926db7a92d9d2eb8ff5a48e72398e4ec	Gammaproteobacteria	None	3.27E-05	0	82.60869565	17.39130435	0
6f7f59e4b1c796985b95d00a104d72d0	Verrucomicrobiae	None	7.12E-06	0	0	0	100
8ac0749b68d35154fd6eb013fd72e052	Planctomycetes	None	1.42E-06	0	0	100	0
7cd3303cdfa0f353c56cc44d519a52d3	Alphaproteobacteria	None	1.64E-05	0	0	0	100
c460876c8ad36885f16a43c0b6e0b825	Alphaproteobacteria	None	1.42E-06	0	0	0	100
9d708d650412ef1a18afa6fdd4fda099	Gammaproteobacteria	None	7.83E-06	0	0	100	0
9a4d04683132f1545579060dd6b84e37	Verrucomicrobiae	None	3.20E-05	0	100	0	0
63afe8e6aac58bf0d670a82ca5bc574c	Gammaproteobacteria	None	0.000285367	0	39.90024938	60.09975062	0
a8831b48d1a650ab8bb18d8a83c567fd	Bacteroidia	None	3.42E-05	79.16666667	20.83333333	0	0
f9322b91e6444663d866f3dde18fa22f	Verrucomicrobiae	None	9.96E-06	0	0	0	100
4f86cee5796657509075b0b0cf388a38	Verrucomicrobiae	None	2.13E-05	0	0	0	100
d6fb6ca0e98651dab3789335d1be0fc3	Alphaproteobacteria	None	2.63E-05	0	0	100	0
ecc423b8fefd03a92aa1a97fc74a654c	Gammaproteobacteria	None	0.000415597	0	25.85616438	74.14383562	0
f5509b581c2aa28e098fd69598f6ab46	Verrucomicrobiae	None	9.96E-06	0	100	0	0
21d60066d010645e98cd3fca88df5f2c	Alphaproteobacteria	None	4.98E-06	0	0	100	0
e1f3b8339ef4857067022ed57ca9656e	Planctomycetes	None	1.92E-05	0	0	0	100
4bf3b0012e5818124d91af098bf71dec	Bacteroidia	None	0.000360089	0	16.40316206	81.62055336	1.976284585
5076e4fa2255f0020eac402e6b67bdb3	Alphaproteobacteria	None	3.56E-06	100	0	0	0
7bd9ecadaa233882b8a989d4c2375bd1	Planctomycetes	None	2.85E-06	0	0	0	100
ac6aadfe616aabdfbc912e8b1037a848	Gammaproteobacteria	None	0.00012169	0	0	81.87134503	18.12865497
75b50c2d86262910175bd5827b15cfd2	Alphaproteobacteria	None	0.000293907	0	42.37288136	57.62711864	0
c216e30b2cb8f46ed044cb91caf2c5a7	Bacteroidia	None	4.27E-06	0	0	0	100
01a5f97a722c02e45a5908f6d7a37a0a	Bacteroidia	None	0.000161542	0	0	19.38325991	80.61674009
ab821079f56cca490397aa3252eac1e0	Bacilli	None	3.20E-05	0	0	100	0
9950edee8254e25e23f8d36830fcc785	Planctomycetes	None	6.40E-06	0	0	0	100
ecef3db869d83159c7e100ae96faa65f	Alphaproteobacteria	None	4.27E-06	0	0	0	100
5438e75153393c2dda98fe3d99c26da1	Actinobacteria	None	1.28E-05	0	100	0	0
0427a4e9b89b2f82933ba17ba8955a65	Gammaproteobacteria	None	3.56E-06	0	100	0	0
dfeda905be459acceb1c447dd7f324dc	Planctomycetes	None	2.85E-06	0	0	0	100
a8de704db5bcd58499b26c16354bfe48	Gammaproteobacteria	None	4.41E-05	0	100	0	0
19377431bcdc91653d35f0fc94647e1f	Alphaproteobacteria	None	0.000188584	0	0	0	100
73abf5de5b4f55e2496c98bd7b2e54e9	Bacteroidia	None	6.19E-05	100	0	0	0
6cd521d4f7f2f49c4c86e06f49e576d8	Alphaproteobacteria	None	0.000330912	0	43.87096774	56.12903226	0
4e087d015588484bd50bbfd6732d1392	Bacteroidia	None	1.92E-05	0	0	0	100
971187628b492b0f77e8a22d4f2eadff	Bacteroidia	None	6.40E-06	0	0	100	0
061f9a84a9b817dc8c1ac86db66473e4	Gammaproteobacteria	None	4.20E-05	0	0	100	0
daa07d985a5c9f9a2900be456842474a	Verrucomicrobiae	None	0.000113862	0	0	0	100
1f24d4e888e925693618f5133107a40f	Alphaproteobacteria	None	1.35E-05	0	0	100	0
24a483cc7ee8b2954dc14e8118b1673d	Alphaproteobacteria	None	3.56E-06	0	0	100	0
2aff6608460c76dc34e55fa157f278de	Planctomycetes	None	2.35E-05	0	0	0	100
d8eccca5a9173424cd65daa3196b8cf3	Actinobacteria	None	0.000201394	0	100	0	0
b4626f6f1fc371121aa5b25f0105050e	Alphaproteobacteria	None	0.000408481	0	76.48083624	23.51916376	0
3cdc151c7fd9e6dfe799571d1ecb33dd	Planctomycetes	None	7.83E-06	0	0	0	100
89a04640c64f4698b9ce5b82af650124	Verrucomicrobiae	None	7.12E-05	0	49	51	0
af22a0e9f3d0e33040333069b41755ce	Planctomycetes	None	0.000116709	0	0	0	100
a285136eb52ed887013aaa7917ce5051	Blastocatellia	None	0.000113151	0	0	0	100
b3b99c7e3a0d655fd4aeadf93820978c	Actinobacteria	None	1.64E-05	100	0	0	0
0857d72a8eadb5d39b409f419d566f2d	Alphaproteobacteria	None	5.69E-06	100	0	0	0
d44b71b2758b4348c66fe9d947935992	Alphaproteobacteria	None	3.27E-05	0	0	100	0
8000448a73f743c61344ab9385be0755	Verrucomicrobiae	None	2.35E-05	0	0	100	0
344dca026e35e7c143fd44531a023184	Gammaproteobacteria	None	2.42E-05	100	0	0	0
da7b10dc25ba1c8f7c425d89b83360fb	Bacilli	None	1.57E-05	0	0	100	0
0f767ee9f08bb1b60564609bc40e5740	Alphaproteobacteria	None	3.06E-05	0	41.86046512	58.13953488	0
985cba66666015386ace4aec28073f7f	Bacteroidia	None	7.83E-06	100	0	0	0
2d511e2fa69aece7880805e3e28f3d17	Planctomycetes	None	0.000129518	0	0	0	100
f0d22b8fd936e502c80a8bac2d847912	Gammaproteobacteria	None	4.63E-05	0	0	100	0
618e6afde3686908d84b7e13d0f18df9	Verrucomicrobiae	None	2.21E-05	0	0	0	100
4f4f69d39e4d0c37dd42c16e97018fe2	Bacteroidia	None	7.76E-05	0	0	34.86238532	65.13761468
12771a9f3cc027c768d306cd400713aa	Planctomycetes	None	1.21E-05	0	0	0	100
729294fe01d434e2eff0b0528bd4d26a	Verrucomicrobiae	None	0.000222743	0	0	0	100
774eab7f8a8be79426112092d06d654b	Gammaproteobacteria	None	3.56E-06	0	0	0	100
b9b477e2b4e539c06b9f06495f56a763	Planctomycetes	None	3.56E-06	0	0	0	100
bee22f5a054fdc1e268459348c0441e2	Verrucomicrobiae	None	1.42E-05	0	0	0	100
0e55339184fe9a032b6098595b39905f	Bacteroidia	None	0.000398518	0	13.75	75	11.25
096b1b702d11e290f8febc203ae46d21	Planctomycetes	None	1.78E-05	0	0	0	100
21cce8ee392223630ad368e385c5b9f9	Blastocatellia	None	4.27E-06	0	0	0	100
dc93b52bb4089e933e3ce848d746f9f0	Bacteroidia	None	3.56E-06	0	0	0	100
e7667475f80f76d613f2bcd66eb0be9e	Bacteroidia	None	9.96E-06	0	0	0	100
ed8be8bab189109ea0dc4bddce0c7bdc	Alphaproteobacteria	None	3.56E-06	0	0	0	100
a3807e854cbe8f2fc8026894d92b4f8c	Bacteroidia	None	3.56E-06	0	100	0	0
97498cac54c08dcf675e0f2ee6777468	Bacteroidia	None	3.56E-06	0	0	0	100
984895ef162942b91f9fd0cbb63dbefe	Alphaproteobacteria	None	2.13E-06	0	0	100	0
edf47df2af5edeffb4467f85c9cbeb83	Planctomycetes	None	1.42E-06	0	0	100	0
0bb10b429dd577edc7eb8aeff87ddb63	Gammaproteobacteria	None	1.71E-05	0	54.16666667	0	45.83333333
445a599987dab8504cff55cec35742dc	Alphaproteobacteria	None	4.55E-05	0	0	0	100
7c60a851ed6e1b3a0246fc84bc81472d	Planctomycetes	None	1.35E-05	0	0	0	100
b7c83cfa14310170a6183a75da6e8231	Alphaproteobacteria	None	1.42E-05	0	45	55	0
29bcd9fc4a66ca196e4970af895df5ae	Verrucomicrobiae	None	7.83E-06	0	0	0	100
51cfe7da16a41b6edc6103997dc3ed64	Actinobacteria	None	1.35E-05	0	0	0	100
d0850fa09a74f1ae098a74cbad99df1c	Bacteroidia	None	4.77E-05	0	0	100	0
cdf2c41b563c22da63cc582b37af6dba	Actinobacteria	None	9.39E-05	100	0	0	0
9e6c74996690d3c5e03f3c1ab168a2b9	Alphaproteobacteria	None	0.000133788	0	0	95.74468085	4.255319149
84ca6cd8c38b354b75b10efff76bda9e	Alphaproteobacteria	None	2.85E-06	0	0	0	100
8ef6cec728e5f8f19b049f3b79931e70	Alphaproteobacteria	None	0.000112439	100	0	0	0
02e7a080981dc3c411aaa1b3fadfffd7	Bacteroidia	None	4.27E-06	0	0	0	100
f8ab720c81469bcc5f26d57df24a507c	Bacteroidia	None	2.06E-05	0	0	100	0
626e26cbc18313c2f379ed9262738812	Alphaproteobacteria	None	6.40E-06	100	0	0	0
d54837c93601317c292dc2fb9883f7d1	Bacteroidia	None	0.000174352	0	26.53061224	73.46938776	0
a6dc07ce2afa7121a22502db5fda884a	Verrucomicrobiae	None	0.000231283	0	0	0	100
8966145051c9134bc948a0756b94e070	Alphaproteobacteria	None	4.27E-06	0	0	100	0
e4b495249e05755d9536e7f8c1070c4a	Alphaproteobacteria	None	3.56E-06	0	100	0	0
cc44f1baca5b18521ddaf51d02b144ea	Verrucomicrobiae	None	2.21E-05	0	0	0	100
fcacc1a798bb0322e8cd110c6d8d1011	Alphaproteobacteria	None	0.000179333	0	0	63.88888889	36.11111111
5a436cb5a296c891c98b9da49f2da6bc	Alphaproteobacteria	None	2.06E-05	100	0	0	0
dc5a2c7caf07be7d553f9adb816b93d7	Alphaproteobacteria	None	5.91E-05	90.36144578	9.638554217	0	0
2448f2bb0cfab1740c879e22b3a86b6e	Actinobacteria	None	3.91E-05	0	100	0	0
adefcba09ed438f25ae19147af37dd6e	Verrucomicrobiae	None	0.000198547	0	15.05376344	77.0609319	7.885304659
c764807de43f5709ea104a7039a3d240	Bacteroidia	None	1.07E-05	26.66666667	73.33333333	0	0
3dd193d973e7e26e5769d059722115d8	Gammaproteobacteria	None	2.85E-06	0	0	100	0
0fd377f0c2d1d1d471437ec106f933b8	Bacteroidia	None	3.13E-05	0	0	0	100
035664f9365904c0bad7cce913ceeaf8	Gammaproteobacteria	None	2.13E-06	0	0	100	0
b978d3dbcbb32bdc0a4ce3922653fee3	Gammaproteobacteria	None	9.25E-06	0	0	0	100
e73fd3a8e69bacb87efec068596af9a0	Gammaproteobacteria	None	4.34E-05	0	100	0	0
ad84fb195cb90ff0c3bf784e3c779804	Blastocatellia	None	1.64E-05	0	0	0	100
31af9b7aeffbb5238fcb77aa2b3f8f30	Gammaproteobacteria	None	2.85E-05	0	0	0	100
1b7aef829fb08839aab4abde0ba8da8e	Verrucomicrobiae	None	3.63E-05	0	0	100	0
3220b2ccde70533856114981939455a5	Actinobacteria	None	1.42E-05	0	100	0	0
6cf8be6084f64b7ed424b8eb4c776072	Verrucomicrobiae	None	4.98E-06	0	0	0	100
34c770ab4b36907b3d703a73e0733bbe	Planctomycetes	None	9.96E-06	0	0	0	100
6f946410b3c425ef109101e5646e380c	Alphaproteobacteria	None	3.56E-06	0	100	0	0
bba18ced4cc79cc4e74463531c23d6ca	Verrucomicrobiae	None	2.13E-05	0	0	0	100
286cb590a30081465c5fc7ea53de6558	Alphaproteobacteria	None	2.85E-06	0	0	0	100
2297089420e0dd89adaf674cbedc9e29	Acidimicrobiia	None	8.54E-06	0	0	0	100
568a116a622dca86ca06dceaa0506eb3	Planctomycetes	None	8.97E-05	25.3968254	69.04761905	5.555555556	0
cadec562c3a8c1ebf93cf4774ff71adb	Acidimicrobiia	None	4.98E-06	0	100	0	0
08d7a638bcedd46a4935622d1e50c78f	Alphaproteobacteria	None	3.56E-06	0	0	0	100
1090a5f71e261893f0b65b4d5cc9faed	Verrucomicrobiae	None	1.07E-05	0	0	0	100
35cb96d34db85e700c66f16a4371f635	Alphaproteobacteria	None	2.78E-05	0	100	0	0
d7c8725501021fb23fd2b38d439e793e	Verrucomicrobiae	None	8.54E-06	0	100	0	0
a00abdd018f0de1a15cc31003bcba0ef	Verrucomicrobiae	None	0.000660401	0	0	100	0
0001d123420b59585627edf5a1292ae8	Alphaproteobacteria	None	0.000161542	100	0	0	0
bd27f8cfa6039cea34c4e2ce1bffc7c8	Verrucomicrobiae	None	1.14E-05	0	100	0	0
9671d59257421617d2df71f79a3a9f24	Gammaproteobacteria	None	3.56E-06	0	0	0	100
beebfb72b1878e943a3efde96de54a49	Planctomycetes	None	1.14E-05	0	0	0	100
888231ba208ca5c0dc681209e97966b8	Blastocatellia	None	2.13E-06	0	0	0	100
2d5eea2b30f2ad106adbe85aed5b8748	Gammaproteobacteria	None	1.85E-05	0	0	100	0
7e0ce4dc7dff5d38353e31fe7300d5bb	Alphaproteobacteria	None	3.56E-06	0	0	100	0
9be1c7cc30181ed288ad3000617ccd90	Bacteroidia	None	3.56E-06	0	0	100	0
ea8c3ecc0770791a9e5f486e135eae00	Planctomycetes	None	7.40E-05	41.34615385	37.5	21.15384615	0
b83efa90468f4f7fddca7914ece1e49d	Bacteroidia	None	6.40E-06	0	0	0	100
b5e966882839a7524138d543e44f12f3	Gammaproteobacteria	None	2.13E-06	0	0	0	100
d64e810ad5bc0eddb2129bac9e856bdb	Actinobacteria	None	5.69E-06	0	0	100	0
afaab28f537a72577d22fb00949df1f6	Gammaproteobacteria	Ash	0.001161395	82.35294118	13.1127451	4.534313725	0
14c0793df6b64598307791ef2ea299a5	Verrucomicrobiae	None	3.84E-05	0	0	100	0
d7031e2337e849ace81e7679c2f340b8	Alphaproteobacteria	None	6.26E-05	0	0	39.77272727	60.22727273
3ca6dd2aa1ff470ab314cd45dd03c53c	Alphaproteobacteria	None	2.85E-05	0	22.5	77.5	0
c223b2ea28216550802e71287db6d042	Alphaproteobacteria	None	0.000810557	0	95.34679543	4.653204565	0
6d3d56d1cf4c70a7593c55fc464ede03	Bacilli	None	3.56E-06	0	0	100	0
97360af01d56ec2332f3966c3152e116	Alphaproteobacteria	None	2.13E-06	0	0	100	0
0f4278767f461a1df87cb88e083d950c	Blastocatellia	None	5.98E-05	0	100	0	0
4c87523f07695269d1e32dc3c5acbdd5	Verrucomicrobiae	Unburned Mineral	0.00020851	0	0	0	100
619d27576becd749adb5e9282cdcb53f	Bacilli	None	0.001562759	6.375227687	63.5701275	30.05464481	0
082351601e11fe856f42f98f54bdda53	Bacteroidia	None	1.21E-05	0	100	0	0
67940ffd23d646bb340015d7d853e29a	Planctomycetes	None	7.83E-06	0	0	100	0
9e86c5bdd4953c93b70bc8362cf40d29	Verrucomicrobiae	None	0.000372899	0	0	0	100
d6bbbabadc953852d30cfe17283504e4	Verrucomicrobiae	None	2.85E-06	0	0	0	100
727cba92453115f79ab6702d527f000c	Bacteroidia	None	7.83E-06	100	0	0	0
b0aabe04688181f004b12e3da461cc1f	Gammaproteobacteria	None	0.000266153	7.754010695	55.0802139	37.1657754	0
5564eefdcc73387f9048135db2f29ae0	Gammaproteobacteria	None	2.13E-06	0	0	100	0
a8e0496ca2892bfdf3022e5629f482b2	Verrucomicrobiae	None	3.56E-06	0	0	0	100
08451c4fbbcf3f74a668c7416fe10dec	Verrucomicrobiae	None	0.000362224	0	46.16895874	46.95481336	6.876227898
811c9244a30f988d1596802dc4e38269	Alphaproteobacteria	None	2.28E-05	0	100	0	0
20bf5fd25754d2df3eaaeb9a98bd1404	Gammaproteobacteria	None	8.54E-06	0	0	100	0
bf14d9aeebc1034e6b65ecf4642a7273	Planctomycetes	None	3.56E-06	0	0	0	100
8f90932836eec8eb89164f265ebd63f5	Alphaproteobacteria	None	1.21E-05	0	0	0	100
1e4b41aaa1c635b97a9cd00211dc6a5d	Bacteroidia	None	1.42E-06	0	0	0	100
f96d4b30b4f420d51a499d66be63634f	Bacilli	Organic	0.016046034	1.716338478	73.59854533	24.6851162	0
7988f54fbf47a5ee5f0ed0cd6d3ca63f	Planctomycetes	None	8.54E-06	0	0	0	100
6aed4e18fcb42c8566b283f5f55ec2ff	Actinobacteria	None	2.85E-06	0	100	0	0
55aa662dcbbf0b79de54e5213da6bec4	Bacteroidia	None	4.27E-06	0	100	0	0
a504c6c5f65737c8f974ff2543861bae	Alphaproteobacteria	None	1.85E-05	0	0	100	0
22873c6ed13ff1e4a1ea5b59a2426c9d	Planctomycetes	None	1.35E-05	0	0	0	100
eda74f2d1b5e84dae47f14280e5ccb17	Bacteroidia	None	7.12E-06	0	0	100	0
8b2b5a2cfd551d398c5ae65f22271372	Alphaproteobacteria	None	0.000182891	20.23346304	10.11673152	69.64980545	0
5ee2f04de58b5409963a4d8bd1fe3e8e	Planctomycetes	None	2.85E-06	0	100	0	0
d3303382b19b8ac4d8f8864337e9b9c3	Alphaproteobacteria	None	6.83E-05	100	0	0	0
f008892baaee872f8b7f77f335fb8d94	Gammaproteobacteria	None	2.13E-06	100	0	0	0
e5612944b6851ff4485a76cd43896168	Gammaproteobacteria	None	2.13E-06	0	0	0	100
5e3e02506d9f0c2e3ef1a7489ac85ba3	Verrucomicrobiae	None	1.28E-05	0	0	0	100
be92e812c20242e8558a2da786351ee8	Gammaproteobacteria	None	1.42E-06	0	100	0	0
91bd07c586e639bc48951d0b73f37d1f	Bacteroidia	None	4.27E-05	100	0	0	0
89acd7a8ab1abca3a61af5fa40f059b5	Bacteroidia	None	1.78E-05	0	0	0	100
2850c62625c0697d6e72c116f19771f4	Verrucomicrobiae	None	2.13E-06	0	0	0	100
82b1da2aa1e5b7c5a4c13ba4afab0ccf	Planctomycetes	None	7.12E-06	0	0	100	0
6232b3d7016f53918e2396aecfa11c76	Alphaproteobacteria	None	6.40E-06	0	0	100	0
a31923ee2df3fefba1484702d645871d	Verrucomicrobiae	None	9.18E-05	0	0	0	100
1e6f8600cd005288711edbdf201f84bb	Blastocatellia	None	3.06E-05	0	0	0	100
19641e3b7966ca7ac6df5bd03211d5a6	Alphaproteobacteria	None	2.13E-06	0	0	100	0
49957e53bf1c61b2ab757a7f3483b085	Gammaproteobacteria	None	1.64E-05	0	0	100	0
1659b831de5987cbbb4c8cbc142a53db	Gammaproteobacteria	None	2.13E-06	0	0	100	0
a3a3fbf6a1124923aa9f63a690c2fab8	Gammaproteobacteria	None	9.25E-06	0	0	100	0
5ac89644b2dab7c5aaf582a7b7f72282	Gammaproteobacteria	None	3.56E-06	0	100	0	0
26dbef51cdba97c1f8b84a235ea06f3c	Alphaproteobacteria	None	6.69E-05	59.57446809	40.42553191	0	0
ed7b28aa92c9f286f399aa20157346da	Bacteroidia	None	1.14E-05	0	0	100	0
