feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Azospirillales...f__Inquilinaceae...g__Inquilinus...s__uncultured_eubacterium.1	Site	TP	-0.675534683	0.254872676	166	75	0.008825144	0.017009356
d__Bacteria...p__Proteobacteria...c__Gammaproteobacteria...o__Burkholderiales...f__Burkholderiaceae....	Site	TP	-0.533669905	0.201570758	166	29	0.008898578	0.017055609
d__Bacteria...p__Myxococcota...c__Myxococcia...o__Myxococcales...f__Anaeromyxobacteraceae...g__Anaeromyxobacter...s__uncultured_delta.2	Site	TP	0.370942739	0.14006842	166	18	0.008879921	0.017055609
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Isosphaerales...f__Isosphaeraceae...g__Singulisphaera..	Site	TP	0.745035556	0.281387893	166	71	0.008894519	0.017055609
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.34	Site	TP	-0.642375724	0.244501662	166	112	0.009423198	0.018027745
d__Bacteria...p__Proteobacteria...c__Gammaproteobacteria...o__Oceanospirillales...f__Halomonadaceae....	Site	TP	0.351025261	0.134089607	166	17	0.009677016	0.018479173
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__uncultured...g__uncultured...s__uncultured_Candidatus	Site	TP	-0.730735549	0.280121318	166	45	0.00993019	0.018927711
d__Bacteria...p__Actinobacteriota...c__Thermoleophilia...o__Solirubrobacterales...f__67.14...g__67.14...s__metagenome.3	Site	TP	0.46624813	0.179123932	166	17	0.010090097	0.019197151
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...20	Site	TP	0.759506183	0.292518965	166	100	0.010275209	0.01951347
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...25	Site	TP	0.425040951	0.164305187	166	18	0.010552183	0.020002764
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Sphingomonadales...f__Sphingomonadaceae...g__Sphingomonas...1	Site	TP	0.376155263	0.145581788	166	20	0.010643431	0.020138849
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Beijerinckiaceae...g__Methylobacterium.Methylorubrum..	Site	TP	0.797440379	0.30872291	166	43	0.01066649	0.020145652
d__Bacteria...p__Actinobacteriota...c__Acidimicrobiia...o__IMCC26256...f__IMCC26256...g__IMCC26256...1	Site	TP	0.402872433	0.156119345	166	21	0.010740573	0.020248621
d__Bacteria...p__Actinobacteriota...c__Acidimicrobiia...o__Microtrichales...f__uncultured...g__uncultured...s__uncultured_Iamiaceae	Site	TP	0.6035864	0.234069249	166	41	0.010796719	0.020317462
d__Bacteria...p__Chloroflexi...c__Anaerolineae...o__SBR1031...f__SBR1031...g__SBR1031...s__uncultured_Gemmatimonadetes	Site	TP	0.458495078	0.178063876	166	19	0.010910528	0.02045724
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_Planctomycetia	Site	TP	0.476109867	0.18487111	166	33	0.010896297	0.02045724
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.12	Site	TP	-0.304650064	0.118401275	166	21	0.010967023	0.020488933
d__Bacteria...p__Cyanobacteria...c__Vampirivibrionia...o__Obscuribacterales...f__Obscuribacteraceae...g__Obscuribacteraceae...s__metagenome	Site	TP	-0.661860607	0.257225909	166	37	0.010965774	0.020488933
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.29	Site	TP	-0.541765221	0.211136223	166	46	0.011184361	0.020857321
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Xanthobacteraceae...g__Rhodoplanes...2	Site	TP	0.404580922	0.158791305	166	32	0.01175682	0.021885447
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_bacterium.26	Site	TP	-0.631072598	0.247885624	166	48	0.011823598	0.021970241
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Caulobacterales...f__Caulobacteraceae...g__Phenylobacterium..	Site	TP	0.805689282	0.317601138	166	94	0.012120695	0.022481935
d__Bacteria...p__Actinobacteriota...c__Acidimicrobiia...o__Microtrichales...f__Ilumatobacteraceae...g__uncultured...s__uncultured_bacterium	Site	TP	0.462621169	0.182596519	166	34	0.012228472	0.022641268
d__Bacteria...p__Cyanobacteria...c__Sericytochromatia...o__Sericytochromatia...f__Sericytochromatia...g__Sericytochromatia...s__uncultured_bacterium	Site	TP	0.408690805	0.161646117	166	26	0.012406241	0.022929391
d__Bacteria...p__Myxococcota...c__Polyangia...o__Haliangiales...f__Haliangiaceae...g__Haliangium...1	Site	TP	0.446756859	0.176771669	166	19	0.01244011	0.022951006
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...13	Site	TP	-0.546944725	0.216635258	166	48	0.012528418	0.023072798
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Isosphaerales...f__Isosphaeraceae...g__uncultured...1	Site	TP	0.616872056	0.244881582	166	50	0.012723928	0.023391236
d__Bacteria...p__Bacteroidota...c__Bacteroidia...o__Sphingobacteriales...f__env.OPS_17...g__env.OPS_17..	Site	TP	-0.457148975	0.182522555	166	26	0.01323502	0.02428767
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Verrucomicrobiales...f__Verrucomicrobiaceae...g__Roseimicrobium...s__metagenome.1	Site	TP	0.488384215	0.195671213	166	29	0.013550595	0.024822771
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Micromonosporales...f__Micromonosporaceae...g__Dactylosporangium...s__uncultured_bacterium	Site	TP	0.314141066	0.126328582	166	17	0.013894337	0.025407489
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_planctomycete.4	Site	TP	-0.502488433	0.202125524	166	31	0.013919797	0.025409153
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__KF.JG30.B3...g__KF.JG30.B3..	Site	TP	0.557703699	0.225230562	166	41	0.014296179	0.026050257
d__Bacteria...p__Chloroflexi...c__Ktedonobacteria...o__B12.WMSP1...f__B12.WMSP1...g__B12.WMSP1...s__uncultured_bacterium	Site	TP	0.320896774	0.129768818	166	18	0.014424399	0.026237703
d__Bacteria...p__Chloroflexi...c__Anaerolineae...o__RBG.13.54.9...f__RBG.13.54.9...g__RBG.13.54.9...s__uncultured_Caldilineaceae	Site	TP	0.475829227	0.193613149	166	20	0.015026376	0.027284735
d__Bacteria...p__Proteobacteria...c__Gammaproteobacteria...o__WD260...f__WD260...g__WD260..	Site	TP	-0.31801413	0.12961959	166	22	0.015196002	0.027544417
d__Bacteria...p__Actinobacteriota...c__Thermoleophilia...o__Solirubrobacterales...f__67.14...g__67.14...1	Site	TP	0.476890631	0.19487025	166	26	0.015451168	0.02795797
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...18	Site	TP	-0.383749828	0.156890256	166	35	0.015502699	0.02799575
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...24	Site	TP	-0.448769201	0.183514849	166	30	0.015526145	0.02799575
d__Bacteria...p__Bacteroidota...c__Bacteroidia...o__Sphingobacteriales...f__Sphingobacteriaceae...g__Mucilaginibacter...s__metagenome	Site	TP	-0.52389825	0.214975244	166	61	0.01587801	0.028580418
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Frankiales...f__Frankiaceae...g__Jatrophihabitans...2	Site	TP	-0.276435446	0.113594664	166	22	0.016026447	0.028797522
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...32	Site	TP	-0.455070566	0.188420096	166	18	0.016826212	0.030182199
d__Bacteria...p__Actinobacteriota...c__Thermoleophilia...o__Solirubrobacterales...f__Solirubrobacteraceae...g__Conexibacter...1	Site	TP	-0.363071206	0.1518192	166	35	0.017913306	0.032076595
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Micropepsales...f__Micropepsaceae...g__uncultured...s__metagenome.1	Site	TP	0.345137411	0.144432814	166	26	0.018001388	0.032178647
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...9	Site	TP	0.527530942	0.221065309	166	31	0.018157771	0.032346459
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Frankiales...f__Acidothermaceae...g__Acidothermus...s__uncultured_bacterium.4	Site	TP	0.775380764	0.324925709	166	50	0.018156827	0.032346459
d__Bacteria...p__Chloroflexi...c__Ktedonobacteria...o__C0119...f__C0119...g__C0119...s__uncultured_candidate	Site	TP	0.354490158	0.149804618	166	22	0.019131853	0.034023141
d__Bacteria...p__Gemmatimonadota...c__S0134_terrestrial_group...o__S0134_terrestrial_group...f__S0134_terrestrial_group...g__S0134_terrestrial_group..	Site	TP	0.357908702	0.152877027	166	23	0.020426903	0.036263885
d__Bacteria...p__Bdellovibrionota...c__Bdellovibrionia...o__Bdellovibrionales...f__Bdellovibrionaceae...g__Bdellovibrio...s__uncultured_bacterium.4	Site	TP	0.323258176	0.138458736	166	35	0.020771375	0.036812283
d__Bacteria...p__RCP2.54...c__RCP2.54...o__RCP2.54...f__RCP2.54...g__RCP2.54...s__uncultured_bacterium.1	Site	TP	0.253602539	0.109291895	166	18	0.02155017	0.038127223
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Pedosphaerales...f__Pedosphaeraceae...g__uncultured...s__uncultured_Verrucomicrobia	Site	TP	-0.408012524	0.17619616	166	20	0.021814545	0.038486179
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Propionibacteriales...f__Nocardioidaceae...g__Kribbella..	Site	TP	0.442389576	0.19106051	166	24	0.021827427	0.038486179
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.46	Site	TP	-0.645660942	0.280399153	166	108	0.022555155	0.039701676
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Koribacteraceae...g__Candidatus_Koribacter...s__uncultured_eubacterium	Site	TP	0.327035906	0.142318826	166	21	0.022830091	0.040117393
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Streptomycetales...f__Streptomycetaceae....	Site	TP	-0.338843228	0.147724772	166	26	0.02307406	0.040477376
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Pedosphaerales...f__Pedosphaeraceae...g__Ellin516..	Site	TP	-0.337055376	0.14766887	166	21	0.023744059	0.041582235
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...s__uncultured_soil	Site	TP	-0.317422475	0.139164166	166	25	0.023840023	0.041679771
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Pyrinomonadales...f__Pyrinomonadaceae...g__RB41..	Site	TP	0.546815337	0.240044179	166	30	0.024018898	0.04185111
d__Bacteria...p__Chloroflexi...c__Ktedonobacteria...o__C0119...f__C0119...g__C0119...s__uncultured_bacterium.1	Site	TP	0.295308495	0.129600272	166	17	0.023980373	0.04185111
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Sphingomonadales...f__Sphingomonadaceae...g__Sphingomonas...3	Site	TP	0.295408627	0.130467177	166	19	0.024869645	0.043260643
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Methylacidiphilales...f__Methylacidiphilaceae...g__uncultured...s__uncultured_bacterium	Site	TP	-0.32917361	0.145457753	166	22	0.024946341	0.043321247
d__Bacteria.............5	Site	TP	0.437794637	0.194086017	166	17	0.025413091	0.044057872
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__CPla.3_termite_group...g__CPla.3_termite_group...s__uncultured_planctomycete	Site	TP	-0.222896293	0.100109578	166	17	0.02734136	0.047321584
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Elsterales...f__uncultured...g__uncultured...2	Site	TP	0.780954838	0.351918305	166	59	0.027849749	0.048121019
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Chthoniobacter...s__uncultured_bacterium.10	Site	TP	0.367440203	0.165645492	166	20	0.027912552	0.048149152
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...s__uncultured_Verrucomicrobia.2	Site	TP	0.869803631	0.392975561	166	95	0.028251765	0.048653206
